sentence_id,year,month,year_month,source,period,sentence,emotion,confidence
00969,2017,07,2017-07,bbc_news_tv,control,but the main prize went to a couple with the home crowd behind them.,surprise,0.395877
00970,2017,07,2017-07,bbc_news_tv,control,"while that little runner is around, as we call those areas of low pressure, it will bring some wet weather to some parts of northern ireland, the borders of scotland, the north of england, the north of wales.",neutral,0.898363
00971,2017,07,2017-07,bbc_news_tv,control,it’s about to happen.,joy,0.465809
00972,2017,07,2017-07,bbc_news_tv,control,some will stay right throughout the day on monday.,neutral,0.961652
00973,2017,07,2017-07,bbc_news_tv,control,"evidence shows it is worth segregating lanes like this all when you eliminate traffic altogether, that you really boost cycling.",neutral,0.875697
00974,2017,07,2017-07,bbc_news_tv,control,it is limited 3 lot.,neutral,0.444016
00975,2017,07,2017-07,bbc_news_tv,control,"once we got rid of the last of saturday’s rains in the south-east, a lot of england and wales enjoys a super day.",joy,0.913339
00976,2017,07,2017-07,bbc_news_tv,control,then he went into the hospital and was mortared.,disgust,0.336768
00977,2017,07,2017-07,bbc_news_tv,control,and it’s raining.,sadness,0.438616
00978,2017,07,2017-07,bbc_news_tv,control,"iraqi forces say they’ve taken control of the main base of the so-called islamic state, in the city of mosul.",neutral,0.668523
00979,2017,07,2017-07,bbc_news_tv,control,"it makes you choose your composition wisely, but it’s a great tool to learn on before you move onto a camera.",joy,0.868025
00980,2017,07,2017-07,bbc_news_tv,control,"it’s understood a new council leader will be elected next week, their priority, rebuilding trust with those whose lives have been torn apart.",neutral,0.705173
00981,2017,07,2017-07,bbc_news_tv,control,"the canadian prime minister, justin trudeau, introduced prince charles to his children.",joy,0.554166
00982,2017,07,2017-07,bbc_news_tv,control,others say it is time to give city is much more power to finance their growth.,neutral,0.909928
00983,2017,07,2017-07,bbc_news_tv,control,it does keep moving such that by wednesday we will build a ridge of high pressure from the atlantic to and settle things down in many areas.,neutral,0.924329
00984,2017,07,2017-07,bbc_news_tv,control,"by this stage, the wind across the north-east and the shetland isles will be down to gale force level and overnight the wind will be ever present and brings them sharp showers to finish off the evening.",neutral,0.50543
00985,2017,07,2017-07,bbc_news_tv,control,yeah.,neutral,0.698805
00986,2017,07,2017-07,bbc_news_tv,control,the far south-west of england and tending into saturday we had all the cloud and a bit of rain as well.,neutral,0.491904
00987,2017,07,2017-07,bbc_news_tv,control,funding pubﬂc bring to make that happen.,joy,0.560326
00988,2017,07,2017-07,bbc_news_tv,control,temperatures not bad for the time of year but nothing warranting a postcard home.,neutral,0.687507
00989,2017,07,2017-07,bbc_news_tv,control,"‘ 'from the heights of the scottish highlands 'to the shores of east anglia, i’ve travelled across britain‘ we got a fish!",surprise,0.47651
00990,2017,07,2017-07,bbc_news_tv,control,our washington correspondent laura bicker explains what might happen next.,neutral,0.508695
00991,2017,07,2017-07,bbc_news_tv,control,can the shadow home secretary really suggest that the numbers were inexcusably low?,fear,0.452542
00992,2017,07,2017-07,bbc_news_tv,control,designers hope that eventually it will be able to perform a whole host of different household chores.,neutral,0.89884
00993,2017,07,2017-07,bbc_news_tv,control,but mashal was hiding in his hostel.,sadness,0.456808
00994,2017,07,2017-07,bbc_news_tv,control,the the official track is 253 metres.,neutral,0.532345
00995,2017,07,2017-07,bbc_news_tv,control,we will create 350 acres of open space.,neutral,0.541196
00996,2017,06,2017-06,bbc_news_tv,control,"how, in practice, would this withdrawal be done, if the chances of negotiation, renegotiating, as we are told, are slim?",neutral,0.717797
00997,2017,06,2017-06,bbc_news_tv,control,"that has happened to some degree and the numbers have come down from 100,000 down to about 80,000.",neutral,0.647753
00998,2017,06,2017-06,bbc_news_tv,control,the first of what the makers of star wars hope will be thousands of queues started forming at 7am.,surprise,0.353905
00999,2017,06,2017-06,bbc_news_tv,control,and the conflict continues on.,anger,0.354601
01000,2017,06,2017-06,bbc_news_tv,control,what has been the reaction there to this announcement?,surprise,0.525466
01001,2017,06,2017-06,bbc_news_tv,control,-- mp5.,neutral,0.791275
01002,2017,06,2017-06,bbc_news_tv,control,this agreement is less about the climate and more about other countries gaining a financial advantage over the united states.,neutral,0.815547
01003,2017,06,2017-06,bbc_news_tv,control,it is a city submerged by water.,surprise,0.392543
01004,2017,06,2017-06,bbc_news_tv,control,"is it also possible that even if there is a withdrawal, what donald trump is withdrawal, what donald is doing could withdrawal, what donald trump is doing could be quite limited?",neutral,0.759964
01005,2017,06,2017-06,bbc_news_tv,control,it’s messy.,disgust,0.721131
01006,2017,06,2017-06,bbc_news_tv,control,companies out there have said it already.,neutral,0.960055
01007,2017,06,2017-06,bbc_news_tv,control,you have to play up to your constituency.,neutral,0.894795
01008,2017,06,2017-06,bbc_news_tv,control,nobody wants to die.,neutral,0.408603
01009,2017,06,2017-06,bbc_news_tv,control,it has ended tragically.,sadness,0.949832
01010,2017,06,2017-06,bbc_news_tv,control,"now, ahead of that front, we could see 26 or 27 for a time and that could spark off some dramatic thundery downpours.",neutral,0.839737
01011,2017,06,2017-06,bbc_news_tv,control,"your pension fund will be using offshore centres, they want to bring more money back to the united kingdom and not leave it in the other countries.",neutral,0.879057
01012,2017,06,2017-06,bbc_news_tv,control,"fresh at 21 degrees in the south-east as a maximum, temperatures further north at around mid to high teens.",neutral,0.926074
01013,2017,06,2017-06,bbc_news_tv,control,"for a start, every global leader with the exception of president trump is intent on pushing president is intent on pushing this agenda president trump is intent on pushing this agenda forward.",neutral,0.927538
01014,2017,06,2017-06,bbc_news_tv,control,and she stay alive from singapore.,neutral,0.75952
01015,2017,06,2017-06,bbc_news_tv,control,"let’s move on for the moment, to the other main story from the past few hours.",neutral,0.961125
01016,2017,06,2017-06,bbc_news_tv,control,he had that right.,neutral,0.788283
01017,2017,06,2017-06,bbc_news_tv,control,"the food aid goes, overwhelmingly - there might be some that’s been redirected to military - but overwhelmingly is there?",neutral,0.696501
01018,2017,06,2017-06,bbc_news_tv,control,it was controversial to do that because the target was missed my miles by the tories since 2010.,neutral,0.389909
01019,2017,06,2017-06,bbc_news_tv,control,"and here we really do see him exploring quite profound emotions in the drawings and creating forms that are moving, that are deeply moving.",surprise,0.397975
01020,2017,06,2017-06,bbc_news_tv,control,what she doesn’t know won’t hurt her.,fear,0.377661
01021,2017,06,2017-06,bbc_news_tv,control,skype to the colourful reactions.,joy,0.937747
01022,2017,06,2017-06,bbc_news_tv,control,"the rest of the world applauded when we signed the paris agreement, they went wild, they were so happy.",joy,0.924634
01023,2017,06,2017-06,bbc_news_tv,control,"no, you have made your point actually.",neutral,0.874849
01024,2017,06,2017-06,bbc_news_tv,control,lam really proud of the watching from the bench.,joy,0.976165
01025,2017,06,2017-06,bbc_news_tv,control,"while you’re at it, roll back a whole lot of other things.",neutral,0.935438
01026,2017,06,2017-06,bbc_news_tv,control,riek machar is currently in south africa.,neutral,0.841471
01027,2017,06,2017-06,bbc_news_tv,control,and we’ll temperatures a little higher - 18 or 19 degrees on thursday.,neutral,0.850625
01028,2017,06,2017-06,bbc_news_tv,control,what do you think we will hear?,neutral,0.518076
01029,2017,06,2017-06,bbc_news_tv,control,"in the context of planetary doom, it makes no difference whether you watch my show or not.",neutral,0.851529
01030,2017,06,2017-06,bbc_news_tv,control,that was after an assessment of what the could achieve.,neutral,0.710036
01031,2017,06,2017-06,bbc_news_tv,control,"particular in now, with the onset of the rainy season.",sadness,0.679254
01032,2017,06,2017-06,bbc_news_tv,control,but that weather front will start to push further inland through the day today.,neutral,0.85192
01033,2017,06,2017-06,bbc_news_tv,control,welcome to this friday edition of asia business report.,joy,0.553728
01034,2017,06,2017-06,bbc_news_tv,control,"and these are all dockyards, aren’t they, and they still feel like it, that’s intentional.",neutral,0.890888
01035,2017,06,2017-06,bbc_news_tv,control,no wonder local residents such as dan kipnis are alarmed.,fear,0.980803
01036,2017,06,2017-06,bbc_news_tv,control,it blew on leaving the country.,anger,0.322625
01037,2017,06,2017-06,bbc_news_tv,control,9%.,neutral,0.548477
01038,2017,06,2017-06,bbc_news_tv,control,-- 3-4 years.,neutral,0.850471
01039,2017,06,2017-06,bbc_news_tv,control,behind it brighter band of cloud here.,neutral,0.868186
01040,2017,06,2017-06,bbc_news_tv,control,i’m henry.,neutral,0.475318
01041,2017,06,2017-06,bbc_news_tv,control,"this all happens just past midnight, about 12:303m.",neutral,0.583516
01042,2017,06,2017-06,bbc_news_tv,control,we surf these waves a couple of times a year,neutral,0.899855
01043,2017,06,2017-06,bbc_news_tv,control,"the reason being, this bass clef swirld of cloud that arrived during thursday - it’s a weather front and once it moves through it is going to introduce fresher air from the west.",neutral,0.803155
01044,2017,06,2017-06,bbc_news_tv,control,the french president said america had turned its back on the world.,anger,0.581922
01045,2017,06,2017-06,bbc_news_tv,control,but in the sunshine it will still feel pleasant enough.,joy,0.978451
01046,2017,06,2017-06,bbc_news_tv,control,"you have said no, i want to move on.",sadness,0.915589
01047,2017,06,2017-06,bbc_news_tv,control,at the moment we only know of one suspect.,neutral,0.70042
01048,2017,06,2017-06,bbc_news_tv,control,temperatures 9- 15.,neutral,0.836827
01049,2017,06,2017-06,bbc_news_tv,control,"and but look, it is an ongoing thing.",disgust,0.414728
01050,2017,06,2017-06,bbc_news_tv,control,what hope there is for the people of south sudan?,neutral,0.752027
01051,2017,06,2017-06,bbc_news_tv,control,"the resort was put on lockdown and after a search lasting more than four hours, police later confirmed the gunmen had killed himself.",fear,0.865799
01052,2017,06,2017-06,bbc_news_tv,control,"so it seems to me very standard that you have the powers and you give the resources to people to hack phones, to concentrate on trailing people, on tracking their movements if a person has been discovered innocent, it seems pretty right and pretty british to tell people afterwards.",neutral,0.793664
