sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
00466,2020,02,2020-02,BBC News TV,it comes as the head of the world health organisation said that it’s too early to know if the outbreak will become a global pandemic.,neutral,0,0.5072296261787415
00467,2020,02,2020-02,BBC News TV,"now, the new coronavirus has claimed its first victim outside of asia.",negative,-1,0.6078038811683655
00468,2020,02,2020-02,BBC News TV,": last night, i was informed of the death of an 80-year-old patient who had been hospitalised at the bichat hospital since the 25th of january and who was suffering from a coronavirus lung infection.",negative,-1,0.86967533826828
00469,2020,02,2020-02,BBC News TV,285 people have now tested positive for the virus on the ship.,neutral,0,0.49731141328811646
00470,2020,02,2020-02,BBC News TV,"for the rest of the world, we only have 500 cases and two deaths.",negative,-1,0.5582367777824402
00471,2020,02,2020-02,BBC News TV,and as china announces a drop in new cases how the quarantine is enforced depends on where you live and where you work.,neutral,0,0.8112846612930298
00472,2020,02,2020-02,BBC News TV,"but i know that in other areas, where my friends are in beijing, their property managers or their guards may not be enforcing the same mles, or not be enforcing the same rules, ortheir local government authority might even have different rules regarding guests.",neutral,0,0.7176594138145447
00473,2020,02,2020-02,BBC News TV,"50 this just goes to show that there is a lot of patchy enforcement in beijing and also that in order to enforce these laws, what we have seen happen is the kickstarting of this network, the system of surveillance, which has always existed in beijing and across major cities in china, where the district is divided up into these compounds, which have lots of ﬂats, compounds, which have lots of flats, where lots of people ﬂats, where lots of peopla live in flats, where lots of people live in chinese cities, and the mles are live in chinese cities, and the rules are enforced on the level mles are enforced on the level of the rules are enforced on the level of the block of flats.",neutral,0,0.7748804092407227
00474,2020,02,2020-02,BBC News TV,"if you have not been to hubei province, where the outbreak started, i think the restrictions are generally much less and you can go out on your loss and you ran go out on your own wearing a less and you can go out on your own wearing a facemask to get groceries and so on.",neutral,0,0.7204720973968506
00475,2020,02,2020-02,BBC News TV,"and as china announces a drop in new cases from the coronavirus outbreak for a third consecutive day, you can can find information on the spread of the disease, as well as in-depth articles like this one, about how effective it is to wear a mask.",neutral,0,0.725648045539856
00476,2020,02,2020-02,BBC News TV,"the latest headlines: chinese authorities say deaths from the coronavirus epidemic have now passed 1,600, and in france, an 80-year-old chinese tourist becomes the first european covid-19 fatality.",negative,-1,0.791557252407074
00477,2020,02,2020-02,BBC News TV,a reminder of our top story: china has insisted the outbreak of the new coronavirus is gradually coming under control after the latest figures showed a drop in the number of new cases for the third consecutive day.,neutral,0,0.6470732092857361
00478,2020,02,2020-02,BBC News TV,"the headlines: health officials in china say the total number of deaths from the coronavirus epidemic has now passed 1,600, with almost 150 new deaths and more than 2,000 new cases confirmed.",negative,-1,0.7402971386909485
00479,2020,02,2020-02,BBC News TV,"in france, an 80-year-old chinese tourist has died, the first covid-19 fatality in europe.",negative,-1,0.8961175084114075
00480,2020,02,2020-02,BBC News TV,"the world’s largest mobile show, mobile world congress, has been cancelled over coronavirus concerns.",negative,-1,0.7191936373710632
00481,2020,02,2020-02,BBC News TV,"and speaking of the coronavirus, in times square in new york, a robot has been providing information to curious passers-by about the virus.",neutral,0,0.8350359201431274
00482,2020,02,2020-02,BBC News TV,"our top stories: china says deaths from the coronavirus epidemic have now passed 1,600 - and in france, an 80-year-old chinese tourist becomes the first european, -19 fatality.",negative,-1,0.7594436407089233
00483,2020,02,2020-02,BBC News TV,there are now 355 cases of coronavirus infection from the ship.,negative,-1,0.8302497267723083
00484,2020,02,2020-02,BBC News TV,"meanwhile, china has insisted the outbreak of the new coronavirus is gradually coming under control after the latest figures showed a drop in the number of new cases for the third consecutive day.",neutral,0,0.7297751903533936
00485,2020,02,2020-02,BBC News TV,"hubei province, where the coronavirus first emerged in december, remains the epicentre of what is a national epidemic and a global outbreak.",negative,-1,0.600019633769989
00486,2020,02,2020-02,BBC News TV,"another drop in the number of new cases drop in the number of new rases is, china says, drop in the number of new cases is, china says, more proof that the virus is being managed effectively.",neutral,0,0.641311526298523
00487,2020,02,2020-02,BBC News TV,but the largest coronavirus outbreak outside china remains on a cruise liner docter of yokohama in there are yokohama in japan.,negative,-1,0.528925895690918
00488,2020,02,2020-02,BBC News TV,"there are nearly 4000 people on board the diamond princess, and despite strict quarantine conditions, the number of cases continues the number of rases continues to rise.",neutral,0,0.5347006320953369
